"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="1447","力鵬","7.88","-0.07","-0.88","2016","","0","","","","","","","","0","","","","","",""
="1449","佳和","19.8","+1.8","+10","2016","","0","","","","","","","","0","","","","","",""
="1451","年興","20.05","+0.05","+0.25","2016","16'06/29","1.5","24.9","23.4","-3.35","-14.3","-4.85","12","","0","","","","","",""
="1452","宏益","16.95","-0.05","-0.29","2016","16'07/14","1.8","21.85","20.05","-3.1","-15.5","-4.9","14","","0","","","","","",""
="1453","大將","14.7","+1.3","+9.7","2016","","0","","","","","","","16'08/10","0.2","8.09","7.93","+6.77","","+6.61","1"
="1454","台富","16.75","-0.05","-0.3","2016","16'07/18","0.5","9.2","8.7","+8.05","+92.5","+7.55","9","","0","","","","","",""
="1455","集盛","10.25","0","0","2016","16'07/20","0.2","8.57","8.37","+1.88","+22.5","+1.68","7","","0","","","","","",""
="1456","怡華","16.7","-0.2","-1.18","2016","","0","","","","","","","","0","","","","","",""
="1457","宜進","17.55","+0.05","+0.29","2016","16'07/11","0.6","10.6","10","+7.55","+75.5","+6.95","17","","0","","","","","",""
="1459","聯發","10.1","+0.18","+1.81","2016","16'07/15","0.2","8.54","8.34","+1.76","+21.1","+1.56","10","","0","","","","","",""
="1460","宏遠","8.78","-0.1","-1.13","2016","16'07/07","0.8","15.6","14.8","-6.02","-40.7","-6.82","6","","0","","","","","",""
="1463","強盛","14.65","-0.05","-0.34","2016","16'07/13","0.7","18","17.3","-2.65","-15.3","-3.35","4","","0","","","","","",""
="1464","得力","15.3","-0.05","-0.33","2016","16'07/19","2.18","34.15","31.95","-16.65","-52.1","-18.85","","","0","","","","","",""
="1465","偉全","14.15","-0.05","-0.35","2016","16'09/08","0.9","14.3","13.4","+0.75","+5.6","-0.15","245","","0","","","","","",""
="1466","聚隆","11.2","-0.1","-0.88","2016","","0","","","","","","","","0","","","","","",""
="1467","南緯","12.2","+0.05","+0.41","2016","","0","","","","","","","","0","","","","","",""
="1468","昶和","15.25","-0.3","-1.93","2016","","0","","","","","","","","0","","","","","",""
="1470","大統新創","19.65","-0.45","-2.24","2016","16'07/28","0.6","19","18.4","+1.25","+6.79","+0.65","2","","0","","","","","",""
="1471","首利","17.75","+1.15","+6.93","2016","","0","","","","","","","","0","","","","","",""
="1472","三洋實業","40.95","-0.15","-0.36","2016","","0","","","","","","","","0","","","","","",""
="1473","台南","24.6","+0.1","+0.41","2016","16'05/04","1.2","40.85","39.65","-15.05","-38","-16.25","2","","0","","","","","",""
="1474","弘裕","12.6","+0.05","+0.4","2016","16'07/07","0.5","10.65","10.15","+2.45","+24.1","+1.95","62","","0","","","","","",""
="1475","業旺","55.7","-0.4","-0.71","2016","","0","","","","","","","","0","","","","","",""
="1476","儒鴻","494","-0.5","-0.1","2016","16'07/12","10.5","302.5","292","+202","+69.2","+191.5","1","","0","","","","","",""
="1477","聚陽","305","-0.5","-0.16","2016","16'08/02","9.51","169","154","+151","+98.1","+136","546","16'08/02","0.35","169","154","+151","+98.1","+136","546"
="1503","士電","158.5","+7.5","+4.97","2016","16'08/01","1.5","40.15","38.65","+119.85","+310","+118.35","13","","0","","","","","",""
="1504","東元","52.7","+0.5","+0.96","2016","16'07/05","0.8","27.8","27","+25.7","+95.2","+24.9","8","","0","","","","","",""
="1506","正道","18.25","-0.3","-1.62","2016","","0","","","","","","","","0","","","","","",""
="1512","瑞利","14","0","0","2016","","0","","","","","","","","0","","","","","",""
="1513","中興電","135","+2.5","+1.89","2016","16'08/30","1","19.15","18.15","+116.85","+644","+115.85","78","","0","","","","","",""
="1514","亞力","61.2","-0.4","-0.65","2016","16'08/03","0.48","10.8","10.3","+50.9","+494","+50.4","27","","0","","","","","",""
="1515","力山","37.85","-1.4","-3.57","2016","16'08/18","0.5","14.5","14","+23.85","+170","+23.35","1","","0","","","","","",""
="1516","川飛","20.45","-0.15","-0.73","2016","","0","","","","","","","16'09/30","2.57","25.8","20.5","-0.05","","-5.35","352"
="1517","利奇","17.8","-0.45","-2.47","2016","16'09/07","0.5","10.9","10.4","+7.4","+71.2","+6.9","124","","0","","","","","",""
="1519","華城","179.5","+13.5","+8.13","2016","16'07/13","0.6","15.7","15.1","+164.4","+1089","+163.8","20","","0","","","","","",""
="1521","大億","37.85","-0.35","-0.92","2016","16'07/04","5","83.3","78.3","-40.45","-51.7","-45.45","25","","0","","","","","",""
="1522","堤維西","34.3","0","0","2016","16'08/29","1.5","35.9","34.4","-0.1","-0.29","-1.6","2","","0","","","","","",""
"1522A","堤維西甲特","46.5","0","0","","","","","","","","","","","","","","","","",""
="1524","耿鼎","22.55","-0.15","-0.66","2016","","0","","","","","","","","0","","","","","",""
="1525","江申","106.5","-4","-3.62","2016","16'07/26","1.4","121","119.5","-13","-10.9","-14.5","1","16'09/13","0.6","147","138.5","-32","-26.8","-40.5",""
="1526","日馳","38.05","-0.2","-0.52","2016","16'07/20","0.4","13.2","12.8","+25.25","+197","+24.85","2","","0","","","","","",""
="1527","鑽全","41.9","+0.1","+0.24","2016","16'08/19","3.3","110","106.5","-64.6","-60.7","-68.1","6","","0","","","","","",""
="1528","恩德","16.2","-0.6","-3.57","2016","16'06/27","0.1","9.77","9.67","+6.53","+67.5","+6.43","1","","0","","","","","",""
="1529","樂事綠能","40.1","+0.35","+0.88","2016","","0","","","","","","","","0","","","","","",""
="1530","亞崴","33.3","-0.2","-0.6","2016","16'08/24","0.5","28.6","26.75","+6.55","+24.5","+4.7","22","16'08/24","0.5","28.6","26.75","+6.55","+24.5","+4.7","22"
="1531","高林股","14.75","-0.1","-0.67","2016","16'08/29","0.6","17.1","16.5","-1.75","-10.6","-2.35","119","","0","","","","","",""
="1532","勤美","36.75","-0.6","-1.61","2016","16'07/13","2.1","38.3","36.2","+0.55","+1.52","-1.55","605","","0","","","","","",""
="1533","車王電","63.7","+0.2","+0.31","2016","16'08/24","0.1","47.55","45.6","+18.1","+39.7","+16.15","115","16'08/24","0.4","47.55","45.6","+18.1","+39.7","+16.15","115"
="1535","中宇","63.7","+1.1","+1.76","2016","16'07/14","3","51.4","48.4","+15.3","+31.6","+12.3","373","","0","","","","","",""
="1536","和大","68.2","-0.7","-1.02","2016","16'07/12","3.2","143.5","140.5","-72.3","-51.5","-75.3","1","","0","","","","","",""
="1537","廣隆","142.5","-0.5","-0.35","2016","16'08/22","7.5","156.5","149","-6.5","-4.36","-14","32","","0","","","","","",""
="1538","正峰","9.6","+0.05","+0.52","2016","","0","","","","","","","","0","","","","","",""
="1539","巨庭","28.1","-0.4","-1.4","2016","16'09/01","1.2","31.65","30.45","-2.35","-7.72","-3.55","504","","0","","","","","",""
="1540","喬福","18.3","-0.55","-2.92","2016","16'07/20","1","15.95","14.95","+3.35","+22.4","+2.35","338","","0","","","","","",""
="1541","錩泰","37.4","-0.35","-0.93","2016","16'08/25","3.21","55.1","51.9","-14.5","-27.9","-17.7","2","","0","","","","","",""
="1558","伸興","113","-0.5","-0.44","2016","16'07/01","9.5","149.5","140","-27","-19.3","-36.5","29","","0","","","","","",""
="1560","中砂","122.5","0","0","2016","16'07/01","3.7","53.6","49.9","+72.6","+145","+68.9","16","","0","","","","","",""
="1568","倉佑","24.55","-0.6","-2.39","2016","16'06/27","1","24.05","23.05","+1.5","+6.51","+0.5","1","","0","","","","","",""
="1582","信錦","59.7","-0.1","-0.17","2016","16'07/25","4.5","55.7","51.2","+8.5","+16.6","+4","83","","0","","","","","",""
="1583","程泰","71","+0.1","+0.14","2016","16'09/01","0.5","59","53.2","+17.8","+33.5","+12","14","16'09/01","1","59","53.2","+17.8","+33.5","+12","14"
="1587","吉茂","22.05","-0.2","-0.9","2016","","1","","","","","","","","0","","","","","",""
="1589","永冠-KY","63.6","-1.1","-1.7","2016","16'07/13","8.45","180","171.5","-107.9","-62.9","-116.4","25","","0","","","","","",""
="1590","亞德客-KY","1000","0","0","2016","16'08/29","4","238","234","+766","+327","+762","1","","0","","","","","",""
="1597","直得","69.8","-0.1","-0.14","2016","16'08/25","0.5","30.6","28.65","+41.15","+144","+39.2","3","16'08/25","0.5","30.6","28.65","+41.15","+144","+39.2","3"
="1598","岱宇","38.3","-0.55","-1.42","2016","16'08/04","1.5","55.22","","","","-16.92","1","","0","","","","","",""
="1603","華電","37.65","-0.85","-2.21","2016","16'08/26","0.5","13.7","13.2","+24.45","+185","+23.95","37","","0","","","","","",""
="1604","聲寶","28.65","-1.05","-3.54","2016","16'08/19","1.04","18","16.95","+11.7","+69","+10.65","13","","0","","","","","",""
="1605","華新","41.35","+0.45","+1.1","2016","16'10/18","0.21","10.15","9.93","+31.42","+316","+31.2","2","","0","","","","","",""
="1608","華榮","21.85","-0.65","-2.89","2016","","0","","","","","","","","0","","","","","",""
="1609","大亞","39.4","+0.7","+1.81","2016","","0","","","","","","","","0","","","","","",""
="1611","中電","19.15","-0.05","-0.26","2016","","0","","","","","","","","0","","","","","",""
="1612","宏泰","26.3","-0.1","-0.38","2016","16'07/08","0.26","8.2","7.94","+18.36","+231","+18.1","2","","0","","","","","",""
="1614","三洋電","38.35","+0.05","+0.13","2016","16'07/20","0.81","25.15","24.35","+14","+57.5","+13.2","45","","0","","","","","",""
="1615","大山","39.9","0","0","2016","16'06/29","0.3","8.85","8.55","+31.35","+367","+31.05","2","","0","","","","","",""
="1616","億泰","10.25","-0.25","-2.38","2016","","0","","","","","","","","0","","","","","",""
="1617","榮星","16.4","-0.1","-0.61","2016","16'07/28","0.3","6.75","6.45","+9.95","+154","+9.65","38","","0","","","","","",""
="1618","合機","24.15","-0.9","-3.59","2016","16'07/26","0.35","8.44","8.09","+16.06","+199","+15.71","89","","0","","","","","",""
="1626","艾美特-KY","19.35","-0.9","-4.44","2016","","0","","","","","","","","0","","","","","",""
="1701","中化","24.9","-0.55","-2.16","2016","16'07/25","0.6","18.85","18.25","+6.65","+36.4","+6.05","134","","0","","","","","",""
="1702","南僑","46.8","-0.15","-0.32","2016","16'07/26","2.6","71.5","68.9","-22.1","-32.1","-24.7","7","","0","","","","","",""
="1707","葡萄王","164","-0.5","-0.3","2016","16'07/18","5.6","216","210.5","-46.5","-22.1","-52","2","","0","","","","","",""
="1708","東鹼","33.95","-0.65","-1.88","2016","16'07/14","0.5","27.45","25.65","+8.3","+32.4","+6.5","89","16'07/14","0.5","27.45","25.65","+8.3","+32.4","+6.5","89"
="1709","和益","24.55","-0.15","-0.61","2016","16'08/25","1.18","17.35","16.15","+8.4","+52","+7.2","108","","0","","","","","",""
="1710","東聯","20.9","-0.05","-0.24","2016","16'06/30","0.5","19.9","19.4","+1.5","+7.73","+1","3","","0","","","","","",""
="1711","永光","20.6","-0.45","-2.14","2016","16'07/25","0.5","21.85","20.35","+0.25","+1.23","-1.25","150","16'07/25","0.5","21.85","20.35","+0.25","+1.23","-1.25","150"
="1712","興農","35.5","+0.2","+0.57","2016","16'07/20","0.6","14.6","14","+21.5","+154","+20.9","13","","0","","","","","",""
="1713","國化","31.7","-0.3","-0.94","2016","16'07/26","0.41","14.9","14.5","+17.2","+119","+16.8","10","","0","","","","","",""
="1714","和桐","8.71","-0.04","-0.46","2016","","0","","","","","","","16'09/02","0.3","7.42","7.2","+1.51","","+1.29","15"
="1717","長興","31.25","-0.15","-0.48","2016","16'07/21","1.5","35.15","31.15","+0.1","+0.32","-3.9","27","16'07/21","0.8","35.15","31.15","+0.1","+0.32","-3.9","27"
="1718","中纖","8.02","-0.02","-0.25","2016","16'09/22","0.1","7.57","7.11","+0.91","+12.8","+0.45","17","16'09/22","0.5","7.57","7.11","+0.91","+12.8","+0.45","17"
="1720","生達","64.3","-1.2","-1.83","2016","16'08/02","1.5","34.6","33.1","+31.2","+94.3","+29.7","140","","0","","","","","",""
="1721","三晃","14.75","-0.15","-1.01","2016","","0","","","","","","","","0","","","","","",""
="1722","台肥","61.4","-0.7","-1.13","2016","16'08/17","2.1","44.55","42.45","+18.95","+44.6","+16.85","504","","0","","","","","",""
="1723","中碳","113.5","-0.5","-0.44","2016","16'07/13","4.5","106.5","102","+11.5","+11.3","+7","8","","0","","","","","",""
="1725","元禎","21.2","-0.1","-0.47","2016","16'08/02","0.78","14.45","13.65","+7.55","+55.3","+6.75","90","","0","","","","","",""
="1726","永記","75.1","-0.3","-0.4","2016","16'08/18","3.8","79.7","75.9","-0.8","-1.05","-4.6","86","","0","","","","","",""
="1727","中華化","32.35","-0.9","-2.71","2016","16'07/07","0.5","12.9","12.4","+19.95","+161","+19.45","6","","0","","","","","",""
="1730","花仙子","59.4","+0.1","+0.17","2016","16'08/04","2","39","37","+22.4","+60.5","+20.4","93","","0","","","","","",""
="1731","美吾華","22.05","-0.1","-0.45","2016","16'06/24","0.5","13.8","13.3","+8.75","+65.8","+8.25","101","","0","","","","","",""
="1732","毛寶","27","-0.4","-1.46","2016","","0","","","","","","","","0","","","","","",""
="1733","五鼎","26.55","-0.35","-1.3","2016","16'06/30","2.24","52.7","50.5","-23.95","-47.4","-26.15","","","0","","","","","",""
="1734","杏輝","33.75","-0.2","-0.59","2016","16'09/01","0.2","26.65","25.45","+8.3","+32.6","+7.1","15","16'09/01","0.4","26.65","25.45","+8.3","+32.6","+7.1","15"
="1735","日勝化","16.9","-0.15","-0.88","2016","16'07/11","1","14","13","+3.9","+30","+2.9","165","","0","","","","","",""
="1736","喬山","77.2","+1","+1.31","2016","16'09/10","1","49.75","48.75","+28.45","+58.4","+27.45","9","","0","","","","","",""
="1737","臺鹽","35.35","-0.5","-1.39","2016","16'08/17","1.12","31","29.9","+5.45","+18.2","+4.35","44","","0","","","","","",""
="1752","南光","58.6","-1.5","-2.5","2016","16'08/10","1.19","46.6","45.4","+13.2","+29.1","+12","807","","0","","","","","",""
="1760","寶齡富錦","131","-0.5","-0.38","2016","16'07/29","0.8","130.25","","","","+0.75","414","16'07/29","1","130.25","","","","+0.75","414"
="1762","中化生","78.4","-2.9","-3.57","2016","16'07/22","1.5","32.6","31.1","+47.3","+152","+45.8","722","","0","","","","","",""
="1773","勝一","132","-2","-1.49","2016","16'06/02","3","46.15","43.15","+88.85","+206","+85.85","48","","0","","","","","",""
="1776","展宇","17","-0.1","-0.58","2016","16'06/15","1.59","26.4","24.8","-7.8","-31.5","-9.4","1285","","0","","","","","",""
="1783","和康生","60.6","-2.4","-3.81","2016","","0","","","","","","","","0","","","","","",""
="1786","科妍","86.1","-1.5","-1.71","2016","16'07/07","0.5","48.9","48.4","+37.7","+77.9","+37.2","1","","0","","","","","",""
="1789","神隆","28.95","-0.5","-1.7","2016","16'08/10","0.3","44.1","42.1","-13.15","-31.2","-15.15","34","16'08/10","0.4","44.1","42.1","-13.15","-31.2","-15.15","34"
="1795","美時","290","+7","+2.47","2016","","0","","","","","","","","0","","","","","",""
="1802","台玻","17.9","-0.15","-0.83","2016","","0","","","","","","","","0","","","","","",""
="1805","寶徠","9.6","-0.08","-0.83","2016","16'07/26","0.5","6.4","5.9","+3.7","+62.7","+3.2","133","","0","","","","","",""
="1806","冠軍","10.5","-0.1","-0.94","2016","","0","","","","","","","","0","","","","","",""
="1808","潤隆","84.7","+1.7","+2.05","2016","16'08/22","5.01","38.3","33.3","+51.4","+154","+46.4","119","","0","","","","","",""
="1809","中釉","15.25","-0.2","-1.29","2016","16'07/07","0.2","10.6","10.4","+4.85","+46.6","+4.65","1","","0","","","","","",""
="1810","和成","22.8","-0.6","-2.56","2016","16'07/28","0.2","7.82","7.62","+15.18","+199","+14.98","3","","0","","","","","",""
="1817","凱撒衛","37.4","0","0","2016","16'08/09","2","38.45","36.45","+0.95","+2.61","-1.05","22","","0","","","","","",""
="1903","士紙","51.5","-0.7","-1.34","2016","","0","","","","","","","","0","","","","","",""
="1904","正隆","32.55","-0.25","-0.76","2016","16'07/07","0.6","11.5","10.9","+21.65","+199","+21.05","27","","0","","","","","",""
="1905","華紙","27.45","0","0","2016","16'07/19","0.6","9.76","9.16","+18.29","+200","+17.69","118","","0","","","","","",""
="1906","寶隆","15.9","-0.1","-0.62","2016","16'07/07","0.15","10.45","10.3","+5.6","+54.4","+5.45","19","","0","","","","","",""
="1907","永豐餘","36.3","-0.4","-1.09","2016","16'07/05","0.3","9.74","9.44","+26.86","+285","+26.56","9","","0","","","","","",""
="1909","榮成","16.3","-0.1","-0.61","2016","16'07/05","1","16.45","15.45","+0.85","+5.5","-0.15","22","","0","","","","","",""
="2002","中鋼","28.85","0","0","2016","16'07/26","0.5","22.85","22.35","+6.5","+29.1","+6","11","","0","","","","","",""
"2002A","中鋼特","45.1","-0.2","-0.44","2016","16'07/26","1.4","41.4","40","+5.1","+12.8","+3.7","66","","0","","","","","",""
="2006","東和鋼鐵","56.9","-0.3","-0.52","2016","16'07/19","1.1","20","18.9","+38","+201","+36.9","68","","0","","","","","",""
="2007","燁興","9.78","-0.18","-1.81","2016","","0","","","","","","","","0","","","","","",""
="2008","高興昌","19.7","0","0","2016","","0","","","","","","","","0","","","","","",""
="2009","第一銅","30.6","-0.4","-1.29","2016","","0","","","","","","","","0","","","","","",""
="2010","春源","17.85","-0.3","-1.65","2016","16'07/12","0.5","10.7","10.2","+7.65","+75","+7.15","25","","0","","","","","",""
="2012","春雨","25.95","-0.2","-0.76","2016","16'08/25","0.5","13.95","13.45","+12.5","+92.9","+12","50","","0","","","","","",""
="2013","中鋼構","55.2","-0.3","-0.54","2016","16'07/13","0.5","21.6","21.1","+34.1","+162","+33.6","2","","0","","","","","",""
="2014","中鴻","23.1","-0.25","-1.07","2016","","0","","","","","","","","0","","","","","",""
="2015","豐興","69.2","-1.3","-1.84","2016","16'06/27","2.5","42.1","39.6","+29.6","+74.7","+27.1","12","","0","","","","","",""
="2017","官田鋼","17","-0.3","-1.73","2016","","0","","","","","","","","0","","","","","",""
="2020","美亞","26.5","+1.2","+4.74","2016","","0","","","","","","","","0","","","","","",""
="2022","聚亨","9.43","-0.07","-0.74","2016","","0","","","","","","","","0","","","","","",""
="2023","燁輝","15.05","-0.1","-0.66","2016","","0","","","","","","","","0","","","","","",""
="2024","志聯","17.2","-0.05","-0.29","2016","16'06/23","0.3","6.88","6.58","+10.62","+161","+10.32","15","","0","","","","","",""
="2025","千興","5.3","+0.03","+0.57","2016","","0","","","","","","","","0","","","","","",""
="2027","大成鋼","47","-0.2","-0.42","2016","16'07/28","0.5","17.55","16.55","+30.45","+184","+29.45","72","16'07/28","0.3","17.55","16.55","+30.45","+184","+29.45","72"
="2028","威致","23.95","0","0","2016","","0","","","","","","","","0","","","","","",""
="2029","盛餘","25.3","-0.15","-0.59","2016","16'07/19","1","24.2","23.2","+2.1","+9.05","+1.1","17","","0","","","","","",""
="2030","彰源","20.8","-0.25","-1.19","2016","","0","","","","","","","","0","","","","","",""
="2031","新光鋼","43.15","-0.1","-0.23","2016","16'07/12","0.6","15.85","15.25","+27.9","+183","+27.3","2","","0","","","","","",""
="2032","新鋼","17.35","-0.15","-0.86","2016","16'06/27","0.2","9.15","8.95","+8.4","+93.9","+8.2","2","","0","","","","","",""
="2033","佳大","13.95","-0.15","-1.06","2016","","0","","","","","","","","0","","","","","",""
="2034","允強","28.9","-0.1","-0.34","2016","16'07/19","1","26.5","23.2","+5.7","+24.6","+2.4","88","16'07/19","1","26.5","23.2","+5.7","+24.6","+2.4","88"
="2038","海光","18.8","-0.35","-1.83","2016","","0","","","","","","","","0","","","","","",""
="2049","上銀","221","+0.5","+0.23","2016","16'08/26","2.1","177.5","172","+49","+28.5","+43.5","110","16'08/26","0.2","177.5","172","+49","+28.5","+43.5","110"
="2059","川湖","715","+22","+3.17","2016","16'08/29","10.1","387","377","+338","+89.7","+328","2","","0","","","","","",""
="2062","橋椿","22.95","0","0","2016","16'10/06","1","43.35","42.35","-19.4","-45.8","-20.4","13","","0","","","","","",""
="2069","運錩","18.65","-0.15","-0.8","2016","16'09/01","0.6","19.35","18.75","-0.1","-0.53","-0.7","21","","0","","","","","",""
="2101","南港","38.05","-0.25","-0.65","2016","16'07/12","0.2","27.95","27.75","+10.3","+37.1","+10.1","1","","0","","","","","",""
="2102","泰豐","18.15","-0.1","-0.55","2016","16'08/02","0.2","14.25","13.75","+4.4","+32","+3.9","4","16'08/02","0.2","14.25","13.75","+4.4","+32","+3.9","4"
="2103","台橡","25.2","-0.05","-0.2","2016","16'08/25","1.06","28.9","27.85","-2.65","-9.52","-3.7","2","","0","","","","","",""
="2104","國際中橡","20.55","-0.05","-0.24","2016","16'07/21","1.15","24.15","23","-2.45","-10.7","-3.6","22","","0","","","","","",""
="2105","正新","39.7","-0.05","-0.13","2016","16'07/21","3","69","66","-26.3","-39.8","-29.3","12","","0","","","","","",""
="2106","建大","31.3","-0.25","-0.79","2016","16'08/31","2.2","53","49.8","-18.5","-37.1","-21.7","","16'08/31","0.2","53","49.8","-18.5","-37.1","-21.7",""
="2107","厚生","20.8","-0.15","-0.72","2016","16'06/29","0.87","15.65","14.8","+6","+40.5","+5.15","59","","0","","","","","",""
="2108","南帝","36","-0.5","-1.37","2016","16'08/04","2","27.2","24","+12","+50","+8.8","447","16'08/04","0.5","27.2","24","+12","+50","+8.8","447"
="2109","華豐","14.7","-0.05","-0.34","2016","16'08/29","0.2","11.55","11.1","+3.6","+32.4","+3.15","65","16'08/29","0.2","11.55","11.1","+3.6","+32.4","+3.15","65"
="2114","鑫永銓","108","+1","+0.93","2016","16'07/13","5","81.4","76.4","+31.6","+41.4","+26.6","34","","0","","","","","",""
="2115","六暉-KY","31.35","-0.35","-1.1","2016","16'07/05","2.2","49","46.8","-15.45","-33","-17.65","20","","0","","","","","",""
="2201","裕隆","80.2","+0.2","+0.25","2016","16'07/20","0.9","29.6","28.7","+51.5","+179","+50.6","1034","","0","","","","","",""
="2204","中華","93.5","-4","-4.1","2016","16'07/21","1.5","25.4","23.9","+69.6","+291","+68.1","89","","0","","","","","",""
="2206","三陽工業","80.8","-1.4","-1.7","2016","16'08/30","1","22.5","21.5","+59.3","+276","+58.3","140","","0","","","","","",""
="2207","和泰車","776","-1","-0.13","2016","16'07/18","12","329.5","317.5","+458.5","+144","+446.5","4","","0","","","","","",""
="2208","台船","24.1","-0.35","-1.43","2016","16'07/11","0.5","15.25","14.75","+9.35","+63.4","+8.85","17","","0","","","","","",""
="2211","長榮鋼","65","-0.2","-0.31","","","","","","","","","","","","","","","","",""
="2227","裕日車","197.5","-1","-0.5","2016","16'08/25","12.5","218.5","206","-8.5","-4.13","-21","155","","0","","","","","",""
="2228","劍麟","100.5","0","0","2016","16'07/28","4.47","226","221.5","-121","-54.6","-125.5","4","","0","","","","","",""
="2231","為升","168","+4","+2.44","2016","16'08/03","8.98","392.5","383.5","-215.5","-56.2","-224.5","2","16'10/06","1","343","312","-144","-37.5","-175","147"
="2233","宇隆","110.5","-1","-0.9","2016","16'09/13","3","83","80","+30.5","+38.1","+27.5","7","","0","","","","","",""
="2236","百達-KY","65.4","-1.4","-2.1","2016","16'11/22","0.4","58","52.4","+13","+24.8","+7.4","6","16'11/22","0.99","58","52.4","+13","+24.8","+7.4","6"
="2239","英利-KY","74.3","-4.6","-5.83","2016","16'08/29","4","206","202","-127.7","-63.2","-131.7","1","","0","","","","","",""
="2241","艾姆勒","38.55","+1.85","+5.04","2016","","0","","","","","","","16'10/26","1.15","114.6","","","","-76.05",""
="2243","宏旭-KY","16.25","-0.85","-4.97","","","","","","","","","","","","","","","","",""
="2247","汎德永業","334","-5","-1.47","","","","","","","","","","","","","","","","",""
="2250","IKKA-KY","70.6","-0.2","-0.28","","","","","","","","","","","","","","","","",""
="2301","光寶科","126.5","+6.5","+5.42","2016","16'08/24","2.19","48.1","45.7","+80.8","+177","+78.4","5","16'08/24","0.05","48.1","45.7","+80.8","+177","+78.4","5"
="2302","麗正","19.65","-0.3","-1.5","2016","16'09/01","0.02","6.25","6.22","+13.43","+216","+13.4","1","","0","","","","","",""
="2303","聯電","47.75","-0.75","-1.55","2016","16'07/12","0.57","12.95","12.4","+35.35","+285","+34.8","233","","0","","","","","",""
="2305","全友","21.4","-0.65","-2.95","2016","","0","","","","","","","","0","","","","","",""
="2308","台達電","363","+3.5","+0.97","2016","16'07/07","5","158","153","+210","+137","+205","1","","0","","","","","",""
="2312","金寶","15.95","+0.1","+0.63","2016","16'08/16","0.3","12.3","12","+3.95","+32.9","+3.65","20","","0","","","","","",""
="2313","華通","45.75","+0.15","+0.33","2016","16'07/12","1","16.3","15.3","+30.45","+199","+29.45","8","","0","","","","","",""
="2314","台揚","42.5","-0.9","-2.07","2016","","0","","","","","","","","0","","","","","",""
="2316","楠梓電","27.1","0","0","2016","16'07/05","4.5","29.35","24.85","+2.25","+9.05","-2.25","746","","0","","","","","",""
="2317","鴻海","107.5","+2.5","+2.38","2016","16'09/02","4","87.4","75.8","+31.7","+41.8","+20.1","103","16'09/02","1","87.4","75.8","+31.7","+41.8","+20.1","103"
="2321","東訊","19.2","+0.1","+0.52","2016","","0","","","","","","","","0","","","","","",""
="2323","中環","14.1","-0.7","-4.73","2016","","0","","","","","","","","0","","","","","",""
="2324","仁寶","29.55","+0.6","+2.07","2016","16'07/26","1.2","21.1","19.9","+9.65","+48.5","+8.45","235","","0","","","","","",""
="2327","國巨","497","+0.5","+0.1","2016","16'06/21","2","54.4","52.4","+444.6","+848","+442.6","7","","0","","","","","",""
="2328","廣宇","43.2","+1.4","+3.35","2016","16'08/26","0.35","26.05","25.7","+17.5","+68.1","+17.15","1","","0","","","","","",""
="2329","華泰","28.1","+0.1","+0.36","2016","","0","","","","","","","","0","","","","","",""
="2330","台積電","578","+1","+0.17","2016","16'06/27","6","159","153","+425","+278","+419","3","","0","","","","","",""
="2331","精英","30.35","-0.15","-0.49","2016","16'07/14","2","17","15","+15.35","+102","+13.35","4","","0","","","","","",""
="2332","友訊","21.45","-0.25","-1.15","2016","16'07/13","0.3","12.2","11.9","+9.55","+80.3","+9.25","1","","0","","","","","",""
="2337","旺宏","31.85","-0.1","-0.31","2016","","0","","","","","","","","0","","","","","",""
="2338","光罩","79.7","-0.6","-0.75","2016","16'07/11","0.3","8.6","8.3","+71.4","+860","+71.1","1","","0","","","","","",""
="2340","台亞","50.6","-0.9","-1.75","2016","16'07/14","1","12.7","11.7","+38.9","+332","+37.9","7","","0","","","","","",""
="2342","茂矽","41.6","-0.8","-1.89","2016","","0","","","","","","","","0","","","","","",""
="2344","華邦電","27.9","+0.4","+1.45","2016","16'08/18","0.1","9.93","9.83","+18.07","+184","+17.97","1","","0","","","","","",""
="2345","智邦","390","+20.5","+5.55","2016","16'07/12","1.96","47.6","45.65","+344.35","+754","+342.4","2","","0","","","","","",""
="2347","聯強","57.7","+0.7","+1.23","2016","16'08/30","1.5","36.5","33.35","+24.35","+73","+21.2","254","16'08/30","0.5","36.5","33.35","+24.35","+73","+21.2","254"
="2348","海悅","70.8","-0.1","-0.14","2016","","0","","","","","","","","0","","","","","",""
"2348A","海悅甲特","35.25","-0.15","-0.42","","","","","","","","","","","","","","","","",""
="2349","錸德","9.43","-0.11","-1.15","2016","","0","","","","","","","","0","","","","","",""
="2351","順德","129.5","-1","-0.77","2016","16'08/02","2","41.2","39.2","+90.3","+230","+88.3","6","","0","","","","","",""
="2352","佳世達","48.85","+1.85","+3.94","2016","16'07/20","0.55","12.35","11.8","+37.05","+314","+36.5","22","","0","","","","","",""
="2353","宏碁","33.25","0","0","2016","16'07/14","0.5","15.5","15","+18.25","+122","+17.75","7","","0","","","","","",""
